int_rate,loan_cost_proxy,term,payment_to_income,dti,fico_avg,emp_length,home_ownership_RENT,high_dti_flag,loan_amnt,purpose_vacation,pub_rec,purpose_credit_card,inq_last_6mths,purpose_house,annual_inc,has_pub_rec,purpose_other,revol_bal,delinq_2yrs
16.59,3318.0,60.0,0.059112106547214334,20.0,682.0,4.0,False,0,20000.0,False,0.0,False,2.0,False,100000.0,0,False,18478.0,0.0
13.99,1213.6325,36.0,0.08854099258300563,27.22,677.0,9.0,False,1,8675.0,False,0.0,False,0.0,False,40166.0,0,False,31097.0,0.0
9.76,936.96,36.0,0.02543938686372002,3.08,667.0,10.0,True,0,9600.0,False,0.0,False,1.0,False,145600.0,0,False,3777.0,0.0
11.22,1346.4,36.0,0.0750561797752809,24.84,667.0,8.0,True,1,12000.0,False,1.0,False,0.0,False,63000.0,1,False,10955.0,0.0
6.24,936.0,36.0,0.061054526063191575,7.11,757.0,10.0,False,0,15000.0,False,0.0,True,0.0,False,90000.0,0,False,19419.0,0.0
9.8,1568.0,60.0,0.04229346331708536,16.28,682.0,8.0,False,0,16000.0,False,0.0,False,2.0,False,96000.0,0,False,11901.0,3.0
17.97,1644.255,36.0,0.07933935855394705,1.44,682.0,2.0,False,0,9150.0,False,0.0,False,1.0,False,50000.0,0,False,635.0,0.0
9.17,3117.8,36.0,0.15299816496494614,19.67,687.0,0.0,True,0,34000.0,False,0.0,False,0.0,False,85000.0,0,False,11591.0,2.0
5.32,266.0,36.0,0.026568252661295068,9.88,737.0,10.0,True,0,5000.0,False,0.0,True,0.0,False,68000.0,0,False,22433.0,0.0
5.32,532.0,36.0,0.0684276300840718,26.62,752.0,10.0,False,1,10000.0,False,0.0,True,0.0,False,52800.0,0,False,10614.0,0.0
10.78,1617.0,36.0,0.04588819798143924,13.75,682.0,10.0,True,0,15000.0,False,0.0,False,0.0,False,128000.0,0,False,6666.0,0.0
7.49,112.35,36.0,0.006997950307453881,25.87,692.0,6.0,False,1,1500.0,False,0.0,False,0.0,False,80000.0,0,True,9111.0,1.0
7.49,749.0,36.0,0.10659888038386839,15.33,682.0,1.0,True,0,10000.0,False,1.0,False,0.0,False,35000.0,1,False,5319.0,0.0
5.32,1489.6,36.0,0.03964021280096529,16.82,727.0,10.0,False,0,28000.0,False,0.0,True,0.0,False,255250.0,0,False,97456.0,0.0
5.32,798.0,36.0,0.041694305141063905,14.31,717.0,10.0,False,0,15000.0,False,0.0,True,0.0,False,130000.0,0,False,9317.0,0.0
17.97,1797.0,36.0,0.0667039931089645,8.51,672.0,2.0,True,0,10000.0,False,1.0,True,0.0,False,65000.0,1,False,5373.0,0.0
17.86,200.925,36.0,0.127806925498426,34.81,662.0,10.0,False,1,1125.0,False,1.0,False,0.0,False,3800.0,1,False,3604.0,0.0
15.77,827.925,36.0,0.03344482821305217,17.71,677.0,10.0,False,0,5250.0,False,0.0,False,1.0,False,66000.0,0,True,13447.0,2.0
24.24,6060.0,60.0,0.17340398304406943,19.61,672.0,2.0,False,0,25000.0,False,2.0,False,2.0,False,50000.0,1,False,4400.0,0.0
10.78,2156.0,36.0,0.18643244787203658,23.66,697.0,2.0,True,1,20000.0,False,0.0,True,2.0,False,42000.0,0,False,28350.0,0.0
8.49,594.3,36.0,0.03787065074558647,18.04,677.0,2.0,False,0,7000.0,False,0.0,True,0.0,False,70000.0,0,False,6818.0,0.0
10.64,851.2,36.0,0.0529824442486274,17.88,662.0,10.0,False,0,8000.0,False,2.0,False,0.0,False,59000.0,1,False,5315.0,0.0
12.88,128.8,36.0,0.008968275126632898,38.5625,697.0,10.0,True,1,1000.0,False,0.0,False,0.0,False,45000.0,0,True,10177.0,0.0
5.32,266.0,36.0,0.007227493080332145,23.23,762.0,4.0,False,1,5000.0,False,0.0,False,0.0,False,250000.0,0,False,13937.0,1.0
5.32,1021.44,36.0,0.0924988001919693,3.05,707.0,10.0,False,0,19200.0,False,0.0,False,0.0,False,75000.0,0,False,2994.0,0.0
8.49,424.5,36.0,0.009711402375238447,14.17,692.0,10.0,False,0,5000.0,False,0.0,False,0.0,False,195000.0,0,False,84853.0,0.0
9.17,1650.6,36.0,0.1323917557486734,25.36,742.0,10.0,True,1,18000.0,False,0.0,False,0.0,False,52000.0,0,False,6139.0,0.0
21.99,2781.735,60.0,0.09110058245675041,22.44,667.0,5.0,False,1,12650.0,False,0.0,False,0.0,False,46000.0,0,False,6533.0,0.0
15.41,3082.0,36.0,0.0984326918552675,12.58,672.0,1.0,False,0,20000.0,False,1.0,False,3.0,False,85000.0,1,False,11868.0,0.0
8.38,838.0000000000001,36.0,0.05559960007057578,11.86,757.0,1.0,False,0,10000.0,False,0.0,True,0.0,False,68000.0,0,False,9350.0,0.0
9.8,2450.0000000000005,60.0,0.07463228720651204,14.78,722.0,5.0,True,0,25000.0,False,0.0,True,0.0,False,85000.0,0,False,14486.0,0.0
5.32,851.2,36.0,0.07708206686930091,13.23,702.0,10.0,False,0,16000.0,False,0.0,False,0.0,False,75000.0,0,False,1767.0,1.0
16.59,2836.89,36.0,0.10101316447258789,23.63,717.0,6.0,True,1,17100.0,False,0.0,False,0.0,False,72000.0,0,False,6716.0,0.0
13.99,3378.585,36.0,0.07354699829911575,14.94,682.0,10.0,False,0,24150.0,False,0.0,False,2.0,False,134641.49,0,False,3705.0,0.0
5.32,1276.8,36.0,0.06937829968323041,24.54,747.0,10.0,False,1,24000.0,False,0.0,False,0.0,False,125000.0,0,False,72043.0,0.0
13.99,503.64,36.0,0.035998244416268414,24.3,722.0,10.0,False,1,3600.0,False,0.0,False,1.0,False,41000.0,0,False,12244.0,0.0
17.86,2223.57,36.0,0.10778933056066543,28.59,667.0,4.0,False,1,12450.0,False,0.0,False,0.0,False,50000.0,0,False,75975.0,0.0
11.99,1918.4,36.0,0.05313068693130687,22.71,707.0,3.0,True,1,16000.0,False,0.0,False,1.0,False,120000.0,0,False,20571.0,0.0
18.99,1015.9649999999998,36.0,0.11198743575099943,19.43,682.0,6.0,True,0,5350.0,False,0.0,True,0.0,False,21000.0,0,False,7826.0,0.0
17.97,1810.4775,36.0,0.15597172640297013,24.47,672.0,6.0,False,1,10075.0,False,0.0,False,0.0,False,28000.0,0,False,2348.0,2.0
13.67,546.8,36.0,0.04411974494758457,8.41,692.0,6.0,True,0,4000.0,False,2.0,False,1.0,False,37000.0,1,False,2484.0,2.0
13.99,4896.5,36.0,0.16124342785242438,15.01,707.0,9.0,False,0,35000.0,False,0.0,True,1.0,False,89000.0,0,False,35232.0,0.0
17.97,6289.5,60.0,0.07105031597472203,25.11,672.0,10.0,False,1,35000.0,False,0.0,False,1.0,False,150000.0,0,False,39913.0,1.0
5.32,266.0,36.0,0.022583612458131282,3.89,697.0,5.0,False,0,5000.0,False,1.0,False,0.0,False,80000.0,1,False,11386.0,0.0
13.44,2419.2,36.0,0.06102589741025898,11.86,662.0,5.0,False,0,18000.0,False,1.0,False,4.0,False,120000.0,1,False,19711.0,0.0
10.78,539.0,36.0,0.034959651503249305,15.5,672.0,10.0,True,0,5000.0,False,0.0,False,0.0,False,56000.0,0,False,1994.0,0.0
13.44,268.8,36.0,0.019127573563974803,29.35,667.0,0.0,False,1,2000.0,False,0.0,False,0.0,False,42536.0,0,False,2414.0,2.0
8.49,1952.7,36.0,0.08710354757429109,12.35,677.0,3.0,False,0,23000.0,False,0.0,True,2.0,False,100000.0,0,False,19295.0,1.0
7.91,2214.8,36.0,0.07009519238460923,26.82,687.0,10.0,False,1,28000.0,False,1.0,True,0.0,False,150000.0,1,False,67338.0,0.0
9.76,195.2,36.0,0.020302009891613175,20.66,677.0,10.0,False,1,2000.0,False,0.0,False,0.0,False,38000.0,0,False,7258.0,0.0
7.91,791.0,36.0,0.07220256863800661,27.65,692.0,8.0,True,1,10000.0,False,0.0,False,1.0,False,52000.0,0,False,8627.0,0.0
9.8,1470.0,36.0,0.08773132157789493,28.04,742.0,5.0,True,1,15000.0,False,0.0,False,2.0,False,66000.0,0,False,3734.0,0.0
11.99,1199.0,36.0,0.09485861182519281,37.37,717.0,6.0,False,1,10000.0,False,0.0,True,0.0,False,42000.0,0,False,9056.0,0.0
8.38,586.6,36.0,0.05292889706470447,7.35,717.0,1.0,True,0,7000.0,False,1.0,False,0.0,False,50000.0,1,False,5986.0,0.0
11.99,959.2,36.0,0.05592085876657546,16.76,667.0,7.0,False,0,8000.0,False,0.0,False,0.0,False,57000.0,0,False,12875.0,0.0
7.89,394.5,36.0,0.03922845440106997,27.37,747.0,10.0,True,1,5000.0,False,0.0,False,1.0,False,47840.0,0,True,1958.0,0.0
5.32,957.6,36.0,0.03643923097606884,12.04,812.0,4.0,False,0,18000.0,False,0.0,False,0.0,False,178500.0,0,False,16723.0,0.0
9.17,660.24,36.0,0.03239966122429775,14.57,757.0,3.0,False,0,7200.0,False,0.0,False,0.0,False,85000.0,0,False,9326.0,0.0
10.78,646.8,36.0,0.04698312405022794,25.58,672.0,9.0,False,1,6000.0,False,0.0,False,0.0,False,50000.0,0,False,0.0,3.0
14.85,2895.75,36.0,0.17291720071776467,20.64,687.0,10.0,False,1,19500.0,False,0.0,False,0.0,False,46800.0,0,False,22709.0,0.0
9.76,2928.0,60.0,0.09506773983902414,20.55,717.0,10.0,False,1,30000.0,False,0.0,False,0.0,False,80000.0,0,False,47475.0,0.0
15.41,1217.39,36.0,0.20904376422969895,33.93,692.0,1.0,True,1,7900.0,False,0.0,False,0.0,False,15800.0,0,False,13629.0,0.0
14.85,5197.5,36.0,0.09684985201183906,14.12,667.0,2.0,True,0,35000.0,False,0.0,False,1.0,False,150000.0,0,False,15748.0,2.0
5.32,798.0,36.0,0.12316550031809508,15.34,687.0,10.0,False,0,15000.0,False,0.0,False,1.0,False,44000.0,0,False,17003.0,0.0
9.8,686.0,36.0,0.0844258403098838,26.26,722.0,3.0,True,1,7000.0,False,0.0,False,1.0,False,32000.0,0,False,4896.0,0.0
7.91,711.9,36.0,0.10564891222805703,6.72,667.0,6.0,False,0,9000.0,False,1.0,True,0.0,False,31980.0,1,False,8612.0,0.0
7.91,1582.0,36.0,0.06056510660258684,11.4,692.0,10.0,False,0,20000.0,False,0.0,True,1.0,False,124000.0,0,False,14864.0,2.0
8.38,1877.1200000000003,36.0,0.14353758557581509,13.89,692.0,10.0,False,0,22400.0,False,0.0,False,0.0,False,59000.0,0,False,3250.0,0.0
14.85,1188.0,36.0,0.08736399031884669,29.12,687.0,3.0,False,1,8000.0,False,0.0,True,1.0,False,38000.0,0,False,11597.0,0.0
18.49,383.6675,36.0,0.021810044035902493,5.03,692.0,0.0,True,0,2075.0,False,0.0,False,1.0,False,41545.0,0,True,1652.0,0.0
11.99,2278.1,36.0,0.199197095654004,23.78,697.0,8.0,True,1,19000.0,False,1.0,False,0.0,False,38000.0,1,False,13120.0,0.0
14.48,2678.8,36.0,0.09093129552921012,30.96,662.0,6.0,False,1,18500.0,False,3.0,False,1.0,False,84000.0,1,False,3516.0,1.0
10.78,3773.0,60.0,0.07699149239060434,20.47,722.0,10.0,False,1,35000.0,False,0.0,True,0.0,False,118000.0,0,False,64842.0,0.0
13.18,626.05,36.0,0.1457402361489555,29.64,777.0,6.0,True,1,4750.0,False,0.0,False,0.0,False,13200.0,0,False,229.0,0.0
10.64,638.4,36.0,0.04262779030029812,33.25,672.0,10.0,True,1,6000.0,False,0.0,False,1.0,False,55000.0,0,True,7041.0,0.0
10.64,1064.0,36.0,0.065124975004999,34.36,687.0,1.0,False,1,10000.0,False,1.0,False,0.0,False,60000.0,1,False,3083.0,0.0
9.17,1008.7,36.0,0.0609754825247783,21.34,682.0,10.0,False,1,11000.0,False,0.0,True,1.0,False,69000.0,0,False,8137.0,0.0
8.49,1698.0,36.0,0.15146604814844436,26.81,687.0,6.0,False,1,20000.0,False,0.0,False,0.0,False,50000.0,0,False,15893.0,2.0
19.48,5181.68,60.0,0.12866609241370824,38.5625,687.0,9.0,False,1,26600.0,False,0.0,False,1.0,False,65000.0,0,False,36896.0,0.0
12.88,2060.8,60.0,0.02722820788440867,31.57,687.0,2.0,False,1,16000.0,False,0.0,False,1.0,False,160000.0,0,False,26978.0,0.0
15.77,3942.5,36.0,0.10011312992800823,10.19,667.0,7.0,False,0,25000.0,False,1.0,False,1.0,False,105000.0,1,False,34.0,0.0
13.99,4658.67,36.0,0.10923367356733754,21.69,692.0,10.0,True,1,33300.0,False,0.0,False,0.0,False,125000.0,0,False,15465.0,0.0
7.49,1198.4,36.0,0.12568530055564908,28.85,697.0,1.0,False,1,16000.0,False,0.0,True,1.0,False,47500.0,0,False,24754.0,2.0
10.64,2128.0,60.0,0.055122008371766056,10.29,687.0,3.0,False,0,20000.0,False,0.0,True,0.0,False,93875.0,0,False,3915.0,1.0
18.49,647.15,36.0,0.027294151253302864,14.57,667.0,7.0,True,0,3500.0,False,1.0,False,1.0,False,56000.0,1,False,570.0,0.0
7.91,632.8,36.0,0.02730902083409083,22.32,727.0,8.0,False,1,8000.0,False,0.0,False,2.0,False,110000.0,0,False,5692.0,0.0
13.44,1612.8,36.0,0.06509038553831387,15.09,672.0,2.0,True,0,12000.0,False,0.0,False,1.0,False,75000.0,0,False,17034.0,0.0
19.89,5370.3,60.0,0.06850766326432664,14.88,662.0,5.0,False,0,27000.0,False,9.0,False,2.0,False,125000.0,1,False,13100.0,0.0
9.8,1470.0,36.0,0.08031007321943644,26.38,707.0,10.0,True,1,15000.0,False,0.0,False,0.0,False,72100.0,0,False,6177.0,0.0
9.17,458.5,36.0,0.03677612858571099,24.79,757.0,4.0,False,1,5000.0,False,0.0,False,0.0,False,52000.0,0,True,10502.0,0.0
10.78,323.4,36.0,0.013052926276496468,23.72,662.0,5.0,False,1,3000.0,False,0.0,True,0.0,False,90000.0,0,False,18264.0,1.0
18.99,3076.38,60.0,0.1120101306318315,23.63,717.0,10.0,False,1,16200.0,False,0.0,False,0.0,False,45000.0,0,False,26264.0,0.0
7.91,644.665,36.0,0.07250829148109543,16.41,697.0,0.0,False,0,8150.0,False,0.0,True,0.0,False,42200.0,0,False,15010.0,0.0
10.78,1886.5,36.0,0.19574203130355308,18.0,717.0,4.0,False,0,17500.0,False,0.0,True,0.0,False,35000.0,0,False,22275.0,0.0
7.91,1265.6,36.0,0.05224359197301151,13.73,722.0,7.0,True,0,16000.0,False,0.0,False,2.0,False,115000.0,0,False,13881.0,0.0
7.49,749.0,36.0,0.02132562338582497,9.82,727.0,10.0,True,0,10000.0,False,0.0,False,2.0,False,175000.0,0,False,17013.0,0.0
13.44,887.04,36.0,0.0358006718924972,11.39,702.0,2.0,True,0,6600.0,False,1.0,False,0.0,False,75000.0,1,False,23723.0,0.0
11.99,2158.2,36.0,0.09692158028427822,22.94,692.0,10.0,False,1,18000.0,False,0.0,False,0.0,False,74000.0,0,False,14151.0,0.0
18.99,3646.0799999999995,36.0,0.03671286715475714,9.27,667.0,0.0,True,0,19200.0,False,1.0,False,0.0,False,230000.0,1,False,9.0,1.0
6.24,499.2,36.0,0.06104723819045239,19.85,702.0,10.0,True,0,8000.0,False,0.0,True,1.0,False,48000.0,0,False,12068.0,4.0
17.27,371.305,36.0,0.0504259501965924,11.74,697.0,3.0,False,0,2150.0,False,0.0,False,1.0,False,18300.0,0,False,512.0,0.0
9.76,1639.68,36.0,0.06906235683922313,4.42,762.0,2.0,True,0,16800.0,False,0.0,False,0.0,False,93851.0,0,False,2423.0,0.0
7.26,1219.68,36.0,0.09611887036239464,10.3,717.0,10.0,True,0,16800.0,False,0.0,True,0.0,False,65000.0,0,False,10482.0,0.0
7.26,2032.8,36.0,0.040800432496807204,14.35,692.0,10.0,False,0,28000.0,False,0.0,False,0.0,False,255250.0,0,False,97456.0,0.0
11.99,1858.45,36.0,0.11228459245255581,12.63,667.0,10.0,False,0,15500.0,False,0.0,False,1.0,False,55000.0,0,False,5352.0,1.0
13.44,1612.8,60.0,0.06616412061105334,16.99,692.0,10.0,False,0,12000.0,False,0.0,False,0.0,False,50000.0,0,False,9994.0,0.0
7.26,871.2,36.0,0.0811372064276885,17.93,712.0,2.0,True,0,12000.0,False,0.0,True,0.0,False,55000.0,0,False,14028.0,0.0
6.99,524.25,36.0,0.03472729090636405,10.26,687.0,10.0,False,0,7500.0,False,0.0,True,0.0,False,80000.0,0,False,13293.0,0.0
7.89,789.0,36.0,0.10425191602799068,14.46,762.0,6.0,False,0,10000.0,False,0.0,False,1.0,False,36000.0,0,False,7858.0,0.0
9.17,990.36,36.0,0.08788394452480218,5.98,672.0,0.0,True,0,10800.0,False,0.0,False,0.0,False,47000.0,0,False,7527.0,1.0
9.76,1464.0,36.0,0.09644471105778844,20.8,672.0,6.0,False,1,15000.0,False,0.0,True,0.0,False,60000.0,0,False,22557.0,2.0
5.32,345.8,36.0,0.04250660490029315,1.98,717.0,10.0,False,0,6500.0,False,0.0,True,1.0,False,55250.0,0,False,3257.0,0.0
10.64,1862.0,36.0,0.08045217145814709,32.3,687.0,10.0,True,1,17500.0,False,0.0,False,3.0,False,85000.0,0,False,26338.0,0.0
9.17,1421.35,36.0,0.07410838374243862,5.94,662.0,9.0,True,0,15500.0,False,0.0,True,0.0,False,80000.0,0,False,15428.0,0.0
13.44,672.0,36.0,0.0813401567247721,29.91,662.0,1.0,False,1,5000.0,False,0.0,False,1.0,False,25000.0,0,False,9073.0,1.0
17.97,4178.025,60.0,0.10112894932297321,19.51,667.0,10.0,False,0,23250.0,False,0.0,True,0.0,False,70000.0,0,False,22023.0,0.0
6.49,934.56,36.0,0.07563674798605954,16.32,697.0,8.0,False,0,14400.0,False,0.0,False,1.0,False,70000.0,0,False,14446.0,0.0
18.99,5507.1,60.0,0.10026929742700973,1.83,732.0,7.0,False,0,29000.0,False,0.0,False,0.0,False,90000.0,0,True,4767.0,0.0
9.17,2200.8,36.0,0.08196621790522443,19.56,702.0,0.0,True,0,24000.0,False,0.0,True,0.0,False,112000.0,0,False,37630.0,0.0
27.99,4793.2875,60.0,0.14212210077312717,17.44,662.0,4.0,True,0,17125.0,False,1.0,False,3.0,False,45000.0,1,False,14276.0,0.0
18.99,2848.5,60.0,0.11111968009140245,25.0,702.0,10.0,True,1,15000.0,False,1.0,False,1.0,False,42000.0,1,False,4348.0,0.0
10.78,1078.0,36.0,0.10038449707782221,27.24,722.0,10.0,True,1,10000.0,False,0.0,False,0.0,False,39000.0,0,False,3858.0,0.0
16.55,4567.8,60.0,0.13582883423315337,18.6,732.0,10.0,True,0,27600.0,False,0.0,False,0.0,False,60000.0,0,False,5303.0,0.0
14.85,1485.0,60.0,0.06321514262863237,19.78,697.0,6.0,False,0,10000.0,False,0.0,False,1.0,False,45000.0,0,False,3562.0,0.0
9.17,1375.5,36.0,0.05216049158273643,5.41,662.0,4.0,False,0,15000.0,False,0.0,False,1.0,False,110000.0,0,False,15163.0,0.0
19.48,3506.4,60.0,0.131600483585976,25.15,672.0,2.0,False,1,18000.0,False,2.0,False,2.0,False,43000.0,1,False,6925.0,0.0
9.17,1100.4,36.0,0.05275824024272514,3.17,667.0,10.0,True,0,12000.0,False,0.0,False,0.0,False,87000.0,0,False,8341.0,2.0
13.99,2770.02,36.0,0.07380613024033743,8.35,682.0,3.0,False,0,19800.0,False,0.0,False,1.0,False,110000.0,0,False,2926.0,1.0
9.8,1372.0,60.0,0.02960603939606039,29.2,682.0,10.0,False,1,14000.0,False,0.0,True,0.0,False,120000.0,0,False,93730.0,0.0
6.49,778.8,36.0,0.01978763474611232,7.22,742.0,3.0,False,0,12000.0,False,1.0,False,0.0,False,223000.0,1,False,9798.0,0.0
19.99,6386.805,36.0,0.11871012898710129,16.81,662.0,1.0,True,0,31950.0,False,1.0,False,1.0,True,120000.0,1,False,8028.0,0.0
11.99,431.64,36.0,0.01434547854257489,6.73,702.0,9.0,False,0,3600.0,False,1.0,True,0.0,False,100000.0,1,False,101.0,0.0
19.48,2722.33,36.0,0.09978778300974003,17.56,667.0,1.0,True,0,13975.0,False,0.0,False,0.0,False,62000.0,0,False,6692.0,0.0
10.78,905.52,36.0,0.046987373593098326,17.4,662.0,3.0,False,0,8400.0,False,0.0,True,2.0,False,70000.0,0,False,7203.0,0.0
12.88,4121.6,36.0,0.08072094592905531,22.83,667.0,5.0,False,1,32000.0,False,0.0,False,2.0,False,160000.0,0,False,37984.0,1.0
11.99,323.73,36.0,0.02068830269937707,9.58,697.0,2.0,True,0,2700.0,False,1.0,True,2.0,False,52000.0,1,False,2668.0,0.0
18.99,2734.56,60.0,0.052717733966969375,21.76,672.0,10.0,False,1,14400.0,False,1.0,False,0.0,False,85000.0,1,True,12392.0,0.0
10.78,1078.0,36.0,0.05438260289951675,12.02,717.0,5.0,False,0,10000.0,False,0.0,False,0.0,False,72000.0,0,False,10020.0,0.0
6.49,1298.0,36.0,0.060327777413216085,19.65,787.0,1.0,True,0,20000.0,False,0.0,False,1.0,False,121900.0,0,False,10210.0,0.0
9.17,641.9,36.0,0.024565368950207316,33.02,672.0,10.0,False,1,7000.0,False,0.0,False,1.0,False,109000.0,0,False,52129.0,2.0
13.99,2798.0,60.0,0.07974690053133748,16.9,682.0,10.0,False,0,20000.0,False,0.0,False,0.0,False,70000.0,0,False,31200.0,0.0
10.78,215.6,36.0,0.014237620882716498,16.15,672.0,8.0,False,0,2000.0,False,0.0,False,0.0,False,55000.0,0,False,7825.0,1.0
12.88,1932.0,36.0,0.07382578159293762,24.5,682.0,10.0,False,1,15000.0,False,0.0,False,0.0,False,82000.0,0,False,3388.0,3.0
6.49,590.59,36.0,0.03983288101699757,15.57,732.0,4.0,True,0,9100.0,False,0.0,True,0.0,False,84000.0,0,False,8610.0,0.0
10.78,700.7,36.0,0.04712952677182848,24.61,662.0,8.0,False,1,6500.0,False,0.0,False,0.0,False,54000.0,0,False,3801.0,0.0
11.99,1199.0,36.0,0.06640671865626875,28.28,667.0,3.0,False,1,10000.0,False,1.0,False,0.0,False,60000.0,1,False,5897.0,0.0
11.99,1498.75,60.0,0.05558888222355529,16.98,687.0,0.0,False,0,12500.0,False,0.0,False,0.0,False,60000.0,0,False,8619.0,0.0
11.22,2019.6,36.0,0.07388826396700411,18.56,697.0,0.0,True,0,18000.0,False,0.0,False,3.0,False,96000.0,0,False,13426.0,0.0
12.88,1803.2,36.0,0.16614489003880983,11.19,752.0,3.0,True,0,14000.0,False,0.0,False,2.0,False,34000.0,0,False,6189.0,0.0
12.88,1236.4800000000002,36.0,0.04353255740798993,24.31,682.0,10.0,False,1,9600.0,False,0.0,False,1.0,False,89000.0,0,False,26992.0,0.0
18.2,6279.0,60.0,0.14075187969924813,24.98,687.0,10.0,False,1,34500.0,False,0.0,False,0.0,False,75000.0,0,False,16719.0,0.0
11.48,1722.0,36.0,0.13183151159690748,19.41,712.0,6.0,False,0,15000.0,False,0.0,False,1.0,False,45000.0,0,False,13776.0,0.0
7.49,2247.0,36.0,0.10452097121999944,13.09,767.0,10.0,False,0,30000.0,False,0.0,False,0.0,False,107111.0,0,False,43779.0,0.0
16.59,5806.5,36.0,0.17935527393629835,25.52,702.0,1.0,True,1,35000.0,False,0.0,False,1.0,False,83000.0,0,False,35575.0,0.0
13.44,2540.16,36.0,0.17878638519482937,23.36,702.0,10.0,True,1,18900.0,False,0.0,False,1.0,False,43000.0,0,False,5340.0,0.0
18.49,2745.765,60.0,0.10159157557984537,13.57,672.0,10.0,False,0,14850.0,False,0.0,False,3.0,False,45000.0,0,False,16081.0,0.0
8.49,1018.8,36.0,0.15144342263094762,20.12,667.0,0.0,True,1,12000.0,False,0.0,False,0.0,False,30000.0,0,False,13546.0,1.0
6.99,384.45,36.0,0.020373555173379194,23.02,777.0,9.0,False,1,5500.0,False,0.0,False,0.0,False,100000.0,0,False,36806.0,0.0
5.32,266.0,36.0,0.014454292387930761,8.19,777.0,10.0,False,0,5000.0,False,0.0,True,1.0,False,125000.0,0,False,14250.0,0.0
9.8,764.4,36.0,0.05018196360727854,14.96,707.0,4.0,False,0,7800.0,False,0.0,False,0.0,False,60000.0,0,False,18310.0,0.0
17.57,1497.8425,36.0,0.10208930356547817,38.5625,727.0,3.0,False,1,8525.0,False,0.0,False,0.0,False,36000.0,0,False,4187.0,0.0
11.99,1678.6,36.0,0.09296940611877624,28.14,682.0,8.0,True,1,14000.0,False,0.0,False,1.0,False,60000.0,0,False,13301.0,0.0
11.48,1722.0,36.0,0.11408905637160656,27.18,672.0,3.0,False,1,15000.0,False,0.0,False,0.0,False,52000.0,0,False,16020.0,0.0
11.99,1798.5,36.0,0.08661971830985915,11.81,667.0,10.0,False,0,15000.0,False,0.0,False,0.0,False,69000.0,0,False,10896.0,2.0
7.49,449.4,36.0,0.030256174674377127,18.81,762.0,10.0,False,0,6000.0,False,0.0,False,0.0,False,74000.0,0,False,16997.0,0.0
9.17,366.8,36.0,0.02549890021995601,8.92,667.0,1.0,True,0,4000.0,False,0.0,True,1.0,False,60000.0,0,False,6347.0,1.0
9.8,3430.0,60.0,0.06125368934984691,16.12,727.0,3.0,False,0,35000.0,False,0.0,True,0.0,False,145000.0,0,False,33222.0,0.0
11.99,1199.0,36.0,0.0996001199640108,32.34,667.0,1.0,True,1,10000.0,False,0.0,True,0.0,False,40000.0,0,False,13594.0,0.0
6.99,838.8,36.0,0.07408118376324735,15.42,727.0,6.0,False,0,12000.0,False,0.0,False,1.0,False,60000.0,0,False,12690.0,0.0
15.77,788.5,36.0,0.038221478950047266,30.15,687.0,5.0,False,1,5000.0,False,0.0,False,1.0,False,55000.0,0,False,3057.0,0.0
9.8,1176.0000000000002,36.0,0.11296888715497903,17.39,677.0,5.0,False,0,12000.0,False,1.0,False,0.0,False,41000.0,1,False,7913.0,0.0
14.85,3326.4,60.0,0.06638420197475316,20.45,677.0,3.0,True,1,22400.0,False,0.0,False,0.0,False,96000.0,0,False,10802.0,1.0
13.44,1075.2,36.0,0.08914229378902398,30.77,697.0,1.0,True,1,8000.0,False,0.0,False,1.0,False,36504.0,0,False,6227.0,0.0
14.85,2227.5,60.0,0.055062957993600996,22.87,672.0,0.0,False,1,15000.0,False,0.0,False,0.0,False,77500.0,0,False,20399.0,0.0
7.91,632.8,36.0,0.06192941952506597,7.75,687.0,2.0,True,0,8000.0,False,1.0,False,0.0,False,48500.0,1,False,7691.0,0.0
15.77,1261.6,36.0,0.1050918405597901,7.19,697.0,2.0,True,0,8000.0,False,0.0,False,1.0,False,32000.0,0,False,7511.0,0.0
13.18,659.0,36.0,0.02702127659574468,37.01,662.0,5.0,False,1,5000.0,False,0.0,False,0.0,False,75000.0,0,False,24012.0,0.0
15.41,3236.1,60.0,0.0755122828040743,35.49,682.0,3.0,True,1,21000.0,False,0.0,False,0.0,False,80100.0,0,False,35942.0,1.0
15.41,924.6,36.0,0.06971009663445518,9.23,687.0,6.0,True,0,6000.0,False,3.0,False,1.0,False,36000.0,1,False,1646.0,0.0
9.17,1375.5,36.0,0.05737591489021317,10.69,672.0,0.0,False,0,15000.0,False,0.0,False,0.0,False,100000.0,0,False,37658.0,0.0
6.99,699.0,36.0,0.07880456053773506,19.08,702.0,10.0,False,0,10000.0,False,1.0,False,1.0,False,47000.0,1,False,8954.0,0.0
